t [s]	constraint6.Ti [Nm]	constraint2.Ti [Nm]
0.0000	-0.000000000000000	0.010883153954390
0.0001	-0.000000000000000	-0.000000000000000
0.0002	-0.000000000000000	-0.000000000000000
0.0003	-0.000000000000000	-0.000000000000000
0.0004	-0.000000000000000	-0.000000000000000
0.0005	-0.000000000000000	-0.000000000000000
0.0006	-0.000000000000000	0.010058027374887
0.0007	-0.000000000000000	-0.000000000000000
0.0008	-0.000000000000000	-0.000000000000000
0.0009	1.161759707900986	-0.000000000000000
0.0010	6.987405908808916	-0.000000000000000
0.0011	-0.000000000000000	-0.000000000000000
0.0012	10.743237292123245	-0.000000000000000
0.0013	-0.000000000000000	-0.000000000000000
0.0014	-0.000000000000000	-0.000000000000000
0.0015	-0.000000000000000	-0.000000000000000
0.0016	3.545402749530807	-0.000000000000000
0.0017	3.279498220860276	-0.000000000000000
0.0018	-0.000000000000000	-0.000000000000000
0.0019	-0.000000000000000	-0.000000000000000
0.0020	-0.000000000000000	-0.000000000000000
0.0021	-0.000000000000000	-0.000000000000000
0.0022	-0.000000000000000	-0.000030557357733
0.0023	-0.000000000000000	-0.000029192796741
0.0024	-0.000000000000000	-6.390831134082238
0.0025	0.748352337482660	-2.958751058468035
0.0026	6.836850177255179	-0.000002130874037
0.0027	1.450061293580546	-0.000020429018917
0.0028	2.479883984562391	0.000008043868428
0.0029	-4.706602611837979	-2.739600743728610
0.0030	-2.370709912761866	-4.346331074013844
0.0031	-1.486025479054128	-0.058948035504613
0.0032	-3.058121056306989	0.000000658240953
0.0033	-0.000000000000000	-0.004454586337820
0.0034	-0.000000000000000	-0.000002341690084
0.0035	-0.000000000000000	-0.000003012268980
0.0036	-0.000000000000000	-0.000002493874695
0.0037	-0.000000000000000	-0.000001566156220
0.0038	-0.000000000000000	-0.000000438934980
0.0039	-0.000000000000000	-0.000000100274918
0.0040	-0.000000000000000	0.000000882080754
0.0041	-0.000000000000000	0.000001100375828
0.0042	-0.000000000000000	0.000000986287872
0.0043	-0.000000000000000	-1.897123188110470
0.0044	-0.000000000000000	-4.764225017224330
0.0045	-0.000000000000000	-0.199787307626576
0.0046	-0.000000000000000	-0.000000271098226
0.0047	-0.000000000000000	-2.381505766762983
0.0048	-0.000000000000000	-3.958799529570887
0.0049	7.586432087597077	-0.697739822765549
0.0050	-0.000000000000000	-0.000000194183796
0.0051	-0.000000000000000	-0.000000030918837
0.0052	-0.000000000000000	-2.725450782405151
0.0053	-4.652445405643066	-1.370162112207672
0.0054	-1.983805491174369	-2.740499008262210
0.0055	-0.000000000000000	-3.967630516444215
0.0056	-0.000000000000000	-0.296671731369879
0.0057	-0.000000000000000	-0.000000116924746
0.0058	-0.000000000000000	-0.000000162674575
0.0059	-0.000000000000000	-0.134610926377995
0.0060	-0.000000000000000	-5.871389617013980
0.0061	-0.000000000000000	-4.783380881806742
0.0062	-0.000000000000000	-1.194004635077580
0.0063	-0.000000000000000	-4.486692881396149
0.0064	-0.000000000000000	0.392917023372983
0.0065	-0.000000000000000	7.069885759846516
0.0066	1.247763923548841	3.324896200327881
0.0067	2.137297649642946	0.000000009677679
0.0068	-0.000000000000000	0.000000010701901
0.0069	-0.000000000000000	-0.000000013238811
0.0070	0.079723939548328	-0.000000023471818
0.0071	-0.715184102380801	-0.000000021851452
0.0072	-5.131795810072472	-0.000000016693681
0.0073	-0.222547973404410	-0.000000008682613
0.0074	-0.000000000000000	-0.000000006708538
0.0075	0.329470827174635	0.000000002805433
0.0076	0.493157096460384	0.000000008415150
0.0077	0.117498142869217	0.000000007901888
0.0078	4.663465090872640	0.000000006064232
0.0079	1.081577367437900	0.000000003225895
0.0080	-0.000000000000000	0.000000003373923
0.0081	-0.000000000000000	0.000000001003489
0.0082	-0.000000000000000	0.929997020968620
0.0083	-0.000000000000000	5.427755673442150
0.0084	-0.000000000000000	2.766602291067783
0.0085	-0.000000000000000	-0.000000007695074
0.0086	-0.000000000000000	0.000000136495022
0.0087	-0.000000000000000	0.000000140537483
0.0088	-0.000000000000000	0.000000107573171
0.0089	-0.000000000000000	0.000000069221498
0.0090	-0.000000000000000	0.000000039174146
0.0091	-0.000000000000000	-0.000000041227128
0.0092	-0.000000000000000	-0.000000057340614
0.0093	-0.000000000000000	-0.000000058598973
0.0094	-0.000000000000000	-0.000000040515595
0.0095	-0.000000000000000	-0.000000035166156
0.0096	-0.000000000000000	-0.000000009559851
0.0097	-0.000000000000000	0.000000019090128
0.0098	1.080631810923107	3.167917789557884
0.0099	4.394211920857066	5.719324425215548
0.0100	-0.000000000000000	0.804989730015959
0.0101	-0.000000000000000	0.000000011045245
0.0102	-0.000000000000000	0.000000005669440
0.0103	-0.000000000000000	-0.000000005534769
0.0104	-0.000000000000000	-0.000000006219475
0.0105	-3.944344269708154	-0.000000007374893
0.0106	-1.122826133233254	-0.000000005490872
0.0107	-0.000000000000000	-0.000000005097282
0.0108	-0.000000000000000	-0.000000003204149
0.0109	-0.000000000000000	0.000000002336777
0.0110	-0.000000000000000	0.000000003852063
0.0111	-0.000000000000000	0.000000004560685
0.0112	-0.000000000000000	0.000000004418038
0.0113	-0.000000000000000	-1.407410315752757
0.0114	-0.000000000000000	-3.651385395351985
0.0115	-0.000000000000000	-1.565462774931474
0.0116	1.997955532201624	1.946154287144534
0.0117	1.144766793458711	4.479627949883191
0.0118	-0.000000000000000	1.736934993705942
0.0119	-0.000000000000000	0.000000014930368
0.0120	-0.000000000000000	0.000000008633913
0.0121	-0.000000000000000	-0.000000004810223
0.0122	-0.000000000000000	-0.000000005903816
0.0123	-0.000000000000000	-0.000000009495289
0.0124	-0.000000000000000	-0.000000008724545
0.0125	1.421713829190921	-0.000000005151050
0.0126	1.577285799904554	-0.000000001065376
0.0127	-0.000000000000000	0.000000000825762
0.0128	-0.000000000000000	0.000000002300527
0.0129	-0.000000000000000	0.000000004338269
0.0130	-0.000000000000000	0.000000003612592
0.0131	-0.038517553775132	0.000000001364310
0.0132	0.151463203064883	0.000125451597109
0.0133	0.139428115586490	-0.000000000903129
0.0134	-0.000000000000000	-0.000000000771484
0.0135	-0.000000000000000	-0.000000001271531
0.0136	-0.000000000000000	-0.000000001613554
0.0137	-0.000000000000000	-0.000000001122414
0.0138	-0.000000000000000	-0.000000000264616
0.0139	-0.000000000000000	0.000000000364902
0.0140	-0.000000000000000	0.000000000595561
0.0141	-0.000000000000000	0.000000000616382
0.0142	-0.000000000000000	0.000000000536250
0.0143	-0.000000000000000	0.000000000302443
0.0144	-1.666738834150391	-0.000000000074698
0.0145	-1.679083479511095	-0.000000000260837
0.0146	-0.000000000000000	-0.000000000227693
0.0147	-0.000000000000000	-1.661029819792338
0.0148	-0.000000000000000	-2.795442547454471
0.0149	-0.000000000000000	-0.811103514357108
0.0150	-0.142117557592151	-0.000000000102327
0.0151	-2.052244042130491	0.000000000061235
0.0152	-0.150163212564680	0.000000000120454
0.0153	-1.699287203507474	0.000000000227786
0.0154	-1.208852528920996	0.000000000212903
0.0155	-0.000000000000000	0.000000000213455
0.0156	-0.000000000000000	-0.605499615669610
0.0157	-0.000000000000000	-1.522653815013840
0.0158	-0.000000000000000	0.735137313217206
0.0159	-0.000000000000000	3.707589359865513
0.0160	-0.000000000000000	1.661924573356329
0.0161	-0.000000000000000	-0.000000000167690
0.0162	-0.000000000000000	-0.000000000151486
0.0163	-0.000000000000000	-1.502689272513988
0.0164	-0.000000000000000	0.609674288427114
0.0165	-0.000000000000000	6.210092660397680
0.0166	-1.527340832058686	1.616128325732062
0.0167	-1.506166299873455	0.000000041197787
0.0168	-0.000000000000000	0.000000046577263
0.0169	-0.000000000000000	0.000000041688466
0.0170	-0.000000000000000	0.000000023915249
0.0171	-0.000000000000000	0.000000013596655
0.0172	-0.000000000000000	-0.000000015292315
0.0173	-0.000000000000000	-0.000000012358132
0.0174	-0.000000000000000	-0.000000016114133
0.0175	-0.000000000000000	-0.000000013678835
0.0176	-0.000000000000000	-0.000000009319612
0.0177	-0.000000000000000	0.000000001433326
0.0178	2.044514751675798	-0.000000108186823
0.0179	1.030494173939479	0.000000028602026
0.0180	-0.000000000000000	-0.000000012114979
0.0181	-0.000000000000000	0.000000185118370
0.0182	-0.000000000000000	0.000000161099167
0.0183	-0.000000000000000	0.000000148336917
0.0184	-0.000000000000000	0.000000084479564
0.0185	-0.000000000000000	-0.059347465044006
0.0186	-0.000000000000000	-0.740404105618732
0.0187	-0.000000000000000	-1.327733362319123
0.0188	-0.000000000000000	-0.579347061148528
0.0189	-0.000000000000000	-0.000000064175999
0.0190	-0.000000000000000	-0.000000029646865
0.0191	-0.000000000000000	-0.000000012965804
0.0192	-0.000000000000000	0.000000007779935
0.0193	-0.000000000000000	0.000000028389351
0.0194	-0.000000000000000	0.000000027326274
0.0195	-0.000000000000000	-1.207922446946229
0.0196	-0.000000000000000	-3.790267421940213
0.0197	-0.000000000000000	-2.102147934078412
0.0198	-0.000000000000000	-3.732137789970108
0.0199	-0.000000000000000	-2.273334233768102
0.0200	-0.000000000000000	-0.000000045709476
0.0201	-0.000000000000000	0.128282800035321
