t [s]	constraint6.Ti [Nm]	constraint2.Ti [Nm]
0.0000	-0.000000000000000	-2.768507298496154
0.0001	-0.000000000000000	0.206844627705462
0.0002	-0.000000000000000	-0.000000000000000
0.0003	-0.000000000000000	-0.000000000000000
0.0004	35.816868829418070	0.000107313164029
0.0005	81.231152479508452	-0.002573876091088
0.0006	50.762124419500502	0.000375312809215
0.0007	41.415468266540124	-61.265013302441417
0.0008	38.013748642404771	-72.272314276462367
0.0009	2.607888565599335	-88.654668860449945
0.0010	2.370694181994085	-61.427761276594154
0.0011	-0.000000000000000	-43.319495068342114
0.0012	1.344081850613343	-4.819442183852122
0.0013	2.245594593001536	-13.160492553979825
0.0014	1.428851490453409	-12.031060922907299
0.0015	6.332437046584218	0.000021732315149
0.0016	0.376895839711236	39.469256946053626
0.0017	-8.898679538316218	24.796239451459854
0.0018	5.058537140671709	6.272123326259036
0.0019	8.550510996268061	0.000039290908475
0.0020	2.607398382569792	-0.000017351255508
0.0021	0.695964559338009	2.074490676427571
0.0022	-0.000000000000000	25.350847886929902
0.0023	-0.000000000000000	2.523272015240258
0.0024	0.140547389596475	7.070292246528717
0.0025	32.760142151529102	13.000283676109708
0.0026	3.278914831736113	-12.242748612274340
0.0027	3.165731971048172	-18.957031383318416
0.0028	5.618352645470567	-5.738871726664944
0.0029	1.708846463113218	-32.125525579586203
0.0030	1.124687773708238	-3.358516381120503
0.0031	9.848579544988029	-4.259763389451217
0.0032	2.020905175160303	-0.675141227660940
0.0033	0.792442909822407	-0.000001241269960
0.0034	-13.597296675689275	-0.000000958319036
0.0035	3.178334322829565	-0.000001284002605
0.0036	2.045842048521782	0.000000225501182
0.0037	-7.626984066843623	-3.194449660868782
0.0038	-5.599732467610205	14.102538527549239
0.0039	-0.000000000000000	-0.000000239734536
0.0040	-0.000000000000000	-0.000000265282647
0.0041	-0.000000000000000	7.128417300953195
0.0042	-0.000000000000000	25.251625145906445
0.0043	-0.000000000000000	0.081580684672643
0.0044	-0.000000000000000	0.000000071644769
0.0045	10.863260856188655	-0.000000074379349
0.0046	0.873877604418089	-3.577860176738512
0.0047	-0.996793205528505	-14.784932339097992
0.0048	0.147960929747722	-1.373604118979610
0.0049	7.290741020491909	-0.000000065477107
0.0050	2.354338876251284	-14.233863333593931
0.0051	-5.341372827232980	-26.543988414649696
0.0052	-0.000000000000000	2.675516028750188
0.0053	-0.000000000000000	0.000000090364636
0.0054	-0.000000000000000	0.403954763745025
0.0055	-0.000000000000000	10.917750820068550
0.0056	-0.000000000000000	-18.045598024122661
