t [s]	constraint6.Ti [Nm]	constraint2.Ti [Nm]
0.0000	-0.000000000000000	0.340007934746637
0.0001	-0.000000000000000	0.010662381555202
0.0002	-0.000000000000000	-0.000000000000000
0.0003	-0.000000000000000	-0.000000000000000
0.0004	32.856177317276604	-0.000000000000000
0.0005	53.797107819428291	-0.001345601877153
0.0006	74.652220605057394	0.000179866171339
0.0007	23.349711524860464	-0.000167508927461
0.0008	10.060362444235164	-118.935478609849810
0.0009	16.407070822478847	-85.991622728999900
0.0010	9.415239172521263	-58.797975267820007
0.0011	7.756817812687622	-13.653311554519910
0.0012	0.413122997600299	-47.537047232117914
0.0013	3.395084228312975	-6.636075529903470
0.0014	2.747634927872286	0.000027599842631
0.0015	-7.504531129254796	-8.484290680777084
0.0016	-0.000000000000000	-18.110772608671027
0.0017	1.795201688791053	23.448174564129022
0.0018	2.078608346583248	18.170979836064561
0.0019	-0.000000000000000	7.189698742342806
0.0020	-0.000000000000000	1.994541366225451
0.0021	0.974662218811047	-0.063874870380625
0.0022	12.535826613317507	19.110838470585328
0.0023	1.562281931846908	16.655429179882937
0.0024	10.099842633546869	17.383941161632571
0.0025	17.934254699865306	3.876944619513337
0.0026	6.058770974798345	0.000001903412578
0.0027	1.146250941908450	2.755484938108372
0.0028	-0.000000000000000	-10.890234874625900
0.0029	-0.000000000000000	-0.152155401089056
0.0030	0.145230884963290	-0.000001725391389
0.0031	3.176074364420403	-9.863205737101053
0.0032	0.921203299891035	-32.772600368836876
0.0033	0.413871301287433	-2.559918736437611
0.0034	0.204259512248795	0.000000195779866
0.0035	-0.000000000000000	0.000000454924581
0.0036	-12.929680599973924	-4.953443276479159
0.0037	0.303968020462318	-19.072442859031263
0.0038	-4.535113462373251	12.327088952057535
0.0039	-8.469750204065599	9.407699986404127
0.0040	-1.613917887421534	0.000000100163053
0.0041	-0.000000000000000	16.908898337454797
0.0042	-0.000000000000000	9.659761610493764
0.0043	-0.000000000000000	-10.341321467775977
0.0044	-4.780405069790966	-14.057992116248393
0.0045	-3.150647545989720	0.000000207969402
0.0046	-0.000000000000000	17.460278696633313
0.0047	-0.000000000000000	9.468911590251807
0.0048	0.422401390245399	-15.575842617326520
0.0049	10.359018617993145	-2.360731789832808
0.0050	-0.000000000000000	-0.000000100725156
0.0051	-0.000000000000000	-0.000000110757920
0.0052	-3.237092252164217	-0.000000093025327
0.0053	-1.487235816234197	14.556466473379617
0.0054	-0.000000000000000	10.026429861543384
0.0055	-0.000000000000000	0.000000022648861
0.0056	-0.000000000000000	-21.615209806610366
0.0057	6.349359894133789	-7.924894893178230
0.0058	1.989757961511958	-0.000000033019926
0.0059	4.414585059762993	-10.481728025209271
0.0060	-0.000000000000000	-24.267946940476154
0.0061	2.023881811166401	-7.727904061717107
0.0062	1.813191342442986	-0.000000074222763
0.0063	-1.174256748066634	-0.000000079482323
0.0064	-1.162007932590733	1.987085047497408
0.0065	-2.111781238756337	13.866230681585090
