t [s]	constraint6.Ti [Nm]	constraint2.Ti [Nm]
0.0000	-0.000000000000000	-0.613827225380805
0.0001	-0.000000000000000	-0.000000000000000
0.0002	-0.000000000000000	0.032975218149305
0.0003	-0.000000000000000	-0.000000000000000
0.0004	25.909739802723699	-0.000000000000000
0.0005	-0.000000000000000	-0.000000000000000
0.0006	20.304343628970006	-0.000000000000000
0.0007	19.367441080585973	-0.000000000000000
0.0008	-0.000000000000000	-0.000000000000000
0.0009	13.727106249151863	-0.394798108315441
0.0010	-0.000000000000000	-23.857039971522191
0.0011	17.113848081126775	-4.467443698592398
0.0012	-0.000000000000000	-19.544685779491061
0.0013	26.528809241551127	-28.014780481497024
0.0014	-0.152182214504629	-0.813857140293512
0.0015	3.122491194073221	-16.000467426893554
0.0016	4.580452625617394	-44.518194052652078
0.0017	-5.957623949791230	0.471525089941865
0.0018	-0.000000000000000	-0.000036030929917
0.0019	23.342109501661056	-7.498087602750052
0.0020	5.496177717066986	-10.281894429674903
0.0021	5.652251434812197	-17.037596498271174
0.0022	-4.818602368877690	-9.281417162489582
0.0023	-4.454023969327364	-11.578966674616474
0.0024	-0.000000000000000	-3.318109554542510
0.0025	-0.000000000000000	-0.000004011055647
0.0026	1.802632423886102	-0.000007286969595
0.0027	9.258391202017574	-0.000005880336442
0.0028	-0.000000000000000	-0.000009369501161
0.0029	-5.298329322576583	0.000000897981703
0.0030	-0.000000000000000	0.000001212561340
0.0031	-0.000000000000000	17.882865197828359
0.0032	-0.000000000000000	6.217899404244592
0.0033	-1.127489570341085	-5.897176151610980
0.0034	-7.952700538355315	21.984726365870674
0.0035	-4.445648903823337	6.398067735384326
0.0036	-0.000000000000000	-0.000001292026242
0.0037	-0.000000000000000	-0.000000880469348
0.0038	-0.000000000000000	8.310011670413990
0.0039	1.066784607585990	6.710621893134826
0.0040	6.883658606519121	-0.000000191264987
0.0041	-0.018334502965263	-3.751058674802391
0.0042	-1.492339324830023	-7.904211242511369
0.0043	9.928488052643658	-1.562032301276510
0.0044	-0.000000000000000	7.937453594470859
0.0045	-0.000000000000000	12.639895308727702
0.0046	-0.000000000000000	6.334387826032091
0.0047	-0.000000000000000	-9.795711710261788
0.0048	-0.000000000000000	-17.925350420456965
0.0049	3.012838562416303	-0.000000033622679
0.0050	5.751372833646596	0.000000004609496
0.0051	6.766609712583723	5.594433769108911
0.0052	0.320934635315470	6.043784826656597
0.0053	6.316871798864621	0.031823191025507
0.0054	0.312891008793593	0.000000011001419
